,times_rv_observed,rv_observed,rv_err_observed,times_rv_orbit,rv_orbit,rv_orbit_sum,times_astrometry_observed,ra_observed,dec_observed,ra_err_observed,dec_err_observed,times_astrometry_orbit,ra_orbit,ra_orbit_sum,dec_orbit,dec_orbit_sum
28,3328,-9.233691831716293,0.3,3310.078207820782,[ 4.79016726e-03 -8.79479812e+00],-8.790007954728853,728,0.00018652454058184028,0.000213726707905926,0.00017417458730836335,5.905750152298194e-05,10.047404740474047,[-2.12816516e-08 -2.72363326e-04],-0.0002723846080156664,[2.57079478e-07 2.28190019e-04],0.00022844709810737151
29,3329,-8.748922346098912,0.3,3310.4381438143814,[ 4.12727934e-03 -8.79798113e+00],-8.793853848625846,754,8.532061976486096e-06,7.49066358838434e-05,0.00016784200273222254,0.00010823968525024822,10.406240624062406,[-2.03015028e-08 -2.72142379e-04],-0.0002721626806951519,[2.57365138e-07 2.28230602e-04],0.0002284879671917368
30,3330,-8.846159809550517,0.3,3310.7980798079807,[ 3.46406165e-03 -8.80116211e+00],-8.797698051573308,780,0.000361305372730948,0.00015792977150738512,0.00013684786311207858,0.00015240855582324044,10.765076507650765,[-1.93201732e-08 -2.71921350e-04],-0.000271940669812203,[2.57635828e-07 2.28271116e-04],0.00022852875221802434
31,3331,-9.55742497189901,0.3,3311.15801580158,[ 2.80055761e-03 -8.80434108e+00],-8.801540519194827,806,0.00026941878700226696,-6.992868863558679e-05,5.423893829493073e-05,0.00017384919807179877,11.123912391239124,[-1.83377195e-08 -2.71700238e-04],-0.0002717185754858738,[2.57891529e-07 2.28311562e-04],0.0002285694531490813
32,3332,-9.19400611306736,0.3,3311.5179517951797,[ 2.13681068e-03 -8.80751802e+00],-8.805381207075815,832,0.0002455943519914134,0.00014163941777937033,0.00012752761607850432,0.00015884227190481563,11.482748274827483,[-1.73541985e-08 -2.71479044e-04],-0.00027149639783535654,[2.58132218e-07 2.28351938e-04],0.0002286100699486189
33,3333,-8.54274616958858,0.3,3311.877887788779,[ 1.47286434e-03 -8.81069294e+00],-8.809220070767081,858,-6.202666359466952e-05,0.00011472855411794558,0.00017338434504768078,4.945392390662749e-05,11.841584158415841,[-1.63696670e-08 -2.71257767e-04],-0.0002712741369799809,[2.58357878e-07 2.28392245e-04],0.00022865060258121507
34,3334,-8.726749618267071,0.3,3312.237823782378,[ 8.08762140e-04 -8.81386583e+00],-8.813057065788508,884,0.0003802757277619442,1.2432486630031876e-05,0.00016917293008062462,0.00010413306083019794,12.2004200420042,[-1.53841820e-08 -2.71036409e-04],-0.0002710517930392094,[2.58568490e-07 2.28432483e-04],0.00022869105101231644
35,3335,-8.927266462243479,0.3,3312.5977597759775,[ 1.44547623e-04 -8.81703670e+00],-8.816892147632633,910,0.0005544754259731608,0.00016883685246677833,0.00017438139877003886,6.584247107514624e-05,12.55925592559256,[-1.43978006e-08 -2.70814968e-04],-0.00027082936613263456,[2.58764035e-07 2.28472651e-04],0.00022873141520824097
36,3336,-9.028341998281142,0.3,3312.957695769577,[-5.19735632e-04 -8.82020554e+00],-8.820725271768273,936,0.0003044975636841183,-1.4996660673655205e-05,0.00017379791918570919,5.3631376423502756e-05,12.918091809180918,[-1.34105800e-08 -2.70593446e-04],-0.0002706068563799754,[2.58944497e-07 2.28512751e-04],0.00022877169513617988
37,3337,-9.252138249927409,0.3,3313.3176317631765,[-1.18404402e-03 -8.82337235e+00],-8.8245563936442,962,0.00022331104442323637,2.897291168590889e-06,0.00017380607574249613,7.997073724845987e-05,13.276927692769277,[-1.24225775e-08 -2.70371841e-04],-0.0002703842639010772,[2.59109860e-07 2.28552781e-04],0.00022881189076420026
38,3338,-9.055377817203597,0.3,3313.6775677567757,[-1.84833394e-03 -8.82653713e+00],-8.828385468692742,988,0.0004578926713085809,0.00014532214263003623,0.00017409623601762577,7.62433540282956e-05,13.635763576357636,[-1.14338503e-08 -2.70150155e-04],-0.00027016158881590396,[2.59260109e-07 2.28592742e-04],0.00022885200206124637
39,3339,-8.944835332444237,0.3,3314.037503750375,[-2.51256175e-03 -8.82969989e+00],-8.832212452333449,1014,0.0005363863686992326,-0.00017489055408163542,0.00013884748244590988,0.00015079522149489231,13.994599459945995,[-1.04444559e-08 -2.69928387e-04],-0.0002699388312445385,[2.59395230e-07 2.28632634e-04],0.00022889202899714303
40,3340,-9.496862583968174,0.3,3314.3974397439742,[-3.17668382e-03 -8.83286062e+00],-8.836037299976766,1040,0.00037385524670163664,-9.51561000472961e-06,5.3450741794055683e-05,0.0001737822356814292,14.353435343534354,[-9.45445186e-09 -2.69706537e-04],-0.00026971599130717834,[2.59515209e-07 2.28672456e-04],0.0002289319715425965
41,3341,-9.114228716291382,0.3,3314.757375737574,[-3.84065651e-03 -8.83601931e+00],-8.839859967027667,1066,0.00033269693424619717,0.00018874890862756718,0.00011972695920552348,0.0001630871773498638,14.712271227122711,[-8.46389572e-09 -2.69484605e-04],-0.00026949306912413197,[2.59620033e-07 2.28712210e-04],0.00022897182966919713
42,3342,-9.007654244372311,0.3,3315.1173117311732,[-4.50443616e-03 -8.83917597e+00],-8.843680408889295,1092,0.00036855000717166846,9.426716882599784e-05,0.00010692960845740366,0.000168286101144357,15.07110711071107,[-7.47284515e-09 -2.69262592e-04],-0.0002692700648158178,[2.59709692e-07 2.28751894e-04],0.00022901160334942136
43,3343,-9.044913440326713,0.3,3315.4772477247725,[-5.16797914e-03 -8.84233060e+00],-8.847498580966688,1118,0.0006233542197160826,0.00029567612554260656,0.00013726492267738464,0.000152079614259136,15.429942994299429,[-6.48135789e-09 -2.69040497e-04],-0.0002690469785027583,[2.59784173e-07 2.28791508e-04],0.00022905129255663357
44,3344,-9.06752863498035,0.3,3315.8371837183718,[-5.83124181e-03 -8.84548320e+00],-8.851314438670416,1144,0.0004549892932412329,-6.253695980892036e-05,0.00010794909952363259,0.0001679421192108773,15.788778877887788,[-5.48949174e-09 -2.68818321e-04],-0.00026882381030557807,[2.59843467e-07 2.28831054e-04],0.00022909089726508752
45,3345,-9.139532828992312,0.3,3316.197119711971,[-6.49418054e-03 -8.84863376e+00],-8.85512793742022,1170,0.0005976973454377742,8.7319704549108e-05,0.0001644497348017418,0.00011681162814558357,16.14761476147615,[-4.49730456e-09 -2.68596063e-04],-0.00026860056034500073,[2.59887566e-07 2.28870530e-04],0.00022913041744992938
46,3346,-8.572664203959283,0.3,3316.5570557055707,[-7.15675172e-03 -8.85178228e+00],-8.858939032648758,1196,0.0006236437898541717,-0.000497426770110278,0.00014262616743498488,0.00014747914012779712,16.506450645064508,[-3.50485428e-09 -2.68373724e-04],-0.0002683772287418466,[2.59916460e-07 2.28909937e-04],0.00022916985308719815
47,3347,-9.287445450698558,0.3,3316.91699169917,[-7.81891173e-03 -8.85492877e+00],-8.862747679805207,1222,0.0005698680454924441,1.4915306506140974e-05,0.00017338675316242897,4.9475507778895886e-05,16.865286528652867,[-2.51219888e-09 -2.68151303e-04],-0.0002681538156170272,[2.59930143e-07 2.28949274e-04],0.0002292092041538285
48,3348,-9.079790170360083,0.3,3317.2769276927693,[-8.48061701e-03 -8.85807322e+00],-8.866553834358976,1248,0.00022499003682341923,0.00010071635242668293,0.00014016205694184077,0.00014968294243491645,17.224122412241222,[-1.51939640e-09 -2.67928802e-04],-0.00026793032109154397,[2.59928608e-07 2.28988542e-04],0.00022924847062765215
49,3349,-9.024327605992882,0.3,3317.6368636863685,[-0.00914182 -8.86121563],-8.870357451803393,1274,0.000609865275097879,7.103092084577282e-05,0.00017273681643842776,8.852622381542285e-05,17.58295829582958,[-5.26504936e-10 -2.67706219e-04],-0.00026770674528648356,[2.59911849e-07 2.29027741e-04],0.0002292876524873992
50,3350,-9.58513339622043,0.3,3317.996799679968,[-0.00980249 -8.864356  ],-8.87415848765935,1300,0.0007326816832035419,-8.331582614539101e-05,0.000159402713276752,0.00012658936631125819,17.94179417941794,[ 4.66417370e-10 -2.67483555e-04],-0.00026748308832301714,[2.59879863e-07 2.29066870e-04],0.00022932674971270055
