pl_name,hostname,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim
HD 210702 b,HD 210702,1,1,0,354.10000000,0.70000000,-0.70000000,0,13.400,,,0,574.63664,30.82951,-30.82951,0,4.92,,,0,1.61,,,0
HD 211403 b,HD 211403,1,1,0,223.80000000,0.41000000,-0.41000000,0,12.800,,,0,1760.76937,123.95308,-120.77479,0,1.21,0.08,-0.08,0,1.20,0.06,-0.06,0
HD 211810 b,HD 211810,1,1,0,1558.00000000,22.00000000,-22.00000000,0,14.000,,,0,212.94610,139.84520,-139.84520,0,1.13,1.13,-1.13,0,1.03,0.02,-0.02,0
HD 211970 b,HD 211970,1,1,0,25.20100000,0.02500000,-0.02500000,0,3.660,,,0,13.00000,2.50000,-2.50000,0,0.57,0.03,-0.04,0,0.61,0.04,-0.04,0
HD 212301 b,HD 212301,2,1,0,2.24571000,0.00028000,-0.00028000,0,14.200,,,0,162.09330,12.71320,-12.71320,0,1.16,0.02,-0.02,0,1.55,0.16,-0.16,0
HD 212771 b,HD 212771,1,1,0,380.70000000,1.40000000,-1.40000000,0,13.300,,,0,759.61370,85.81410,-85.81410,0,5.27,,,0,1.56,,,0
HD 213240 b,HD 213240,2,1,0,882.70001000,7.60000000,-7.60000000,0,12.800,,,0,1773.49140,98.52730,-98.52730,0,1.51,0.02,-0.02,0,1.57,0.12,-0.12,0
HD 213472 b,HD 213472,1,1,0,17000.00000000,12000.00000000,-4800.00000000,0,13.100,,,0,1112.39942,349.61125,-187.51876,0,1.43,0.03,-0.03,0,1.05,0.05,-0.05,0
HD 213519 b,HD 213519,1,1,0,11.12214173,0.00097570,-0.00096841,0,3.050,,,0,9.51349,2.59124,-1.58223,0,1.08,0.05,-0.04,0,1.05,0.13,-0.13,0
HD 213885 b,HD 213885,1,2,0,1.00803500,0.00002100,-0.00002000,0,1.745,0.051,-0.052,0,8.83000,0.66000,-0.65000,0,1.10,0.01,-0.01,0,1.07,0.02,-0.02,0
HD 213885 c,HD 213885,1,2,0,4.78503000,0.00056000,-0.00051000,0,4.710,,,0,19.95000,1.38000,-1.36000,0,1.10,0.01,-0.01,0,1.07,0.02,-0.02,0
HD 21411 b,HD 21411,1,1,0,84.28800000,0.12700000,-0.12700000,0,9.520,,,0,65.90000,25.60000,-25.60000,0,0.83,0.04,-0.04,0,0.89,0.05,-0.05,0
HD 214823 b,HD 214823,2,1,0,1854.84423702,1.35690320,-1.41721953,0,12.100,,,0,6229.26362,1002.07697,-654.39551,0,2.04,0.15,-0.15,0,1.11,0.14,-0.14,0
HD 215152 b,HD 215152,1,4,0,5.75999000,0.00157000,-0.00175000,0,1.190,,,0,1.81900,0.50100,-0.62900,0,0.73,0.02,-0.02,0,0.77,0.01,-0.01,0
HD 215152 c,HD 215152,1,4,0,7.28243000,0.00451000,-0.00827000,0,1.170,,,0,1.72000,0.61800,-0.72500,0,0.73,0.02,-0.02,0,0.77,0.01,-0.01,0
HD 215152 d,HD 215152,1,4,0,10.86499000,0.00564000,-0.00613000,0,1.480,,,0,2.80100,0.80900,-0.92300,0,0.73,0.02,-0.02,0,0.77,0.01,-0.01,0
HD 215152 e,HD 215152,1,4,0,25.19670000,0.04760000,-0.05050000,0,1.510,,,0,2.87700,1.06300,-1.48100,0,0.73,0.02,-0.02,0,0.77,0.01,-0.01,0
HD 215497 b,HD 215497,1,2,0,3.93404000,0.00066000,-0.00066000,0,2.400,,,0,6.35660,3.17830,-3.17830,0,0.85,0.04,-0.04,0,0.67,0.33,-0.33,0
HD 215497 c,HD 215497,1,2,0,567.94000000,2.70000000,-2.70000000,0,12.500,,,0,104.30000,,,0,0.90,0.03,-0.02,0,0.87,0.02,-0.02,0
HD 216435 b,HD 216435,1,1,0,1311.00000000,49.00000000,-49.00000000,0,13.700,,,0,400.40000,41.30000,-41.30000,0,1.80,0.03,-0.03,0,1.30,,,0
HD 216437 b,HD 216437,1,1,0,1334.28000000,13.07000000,-13.36000000,0,13.300,,,0,706.53609,18.43414,-18.43414,0,1.39,0.03,-0.03,0,1.17,0.05,-0.05,0
HD 216520 b,HD 216520,1,2,0,35.45000000,0.01100000,-0.01100000,0,3.180,,,0,10.26000,0.99000,-0.99000,0,0.76,0.01,-0.01,0,0.82,0.04,-0.04,0
HD 216520 c,HD 216520,1,2,0,154.43000000,0.44000000,-0.44000000,0,3.030,,,0,9.44000,1.63000,-1.63000,0,0.76,0.01,-0.01,0,0.82,0.04,-0.04,0
HD 216536 b,HD 216536,1,1,0,148.60001000,0.70000000,-0.70000000,0,13.800,,,0,333.72150,127.13200,-127.13200,0,9.83,1.28,-1.28,0,0.81,0.44,-0.44,0
HD 216770 b,HD 216770,1,1,0,118.45000000,0.55000000,-0.55000000,0,14.100,,,0,181.16310,15.89150,-15.89150,0,0.93,0.02,-0.02,0,0.74,0.07,-0.07,0
HD 21693 b,HD 21693,1,2,0,22.67860000,0.00850000,-0.00870000,0,2.800,,,0,8.23000,1.08000,-1.05000,0,0.91,0.01,-0.02,0,0.80,,,0
HD 21693 c,HD 21693,1,2,0,53.73570000,0.03120000,-0.03090000,0,4.340,,,0,17.37000,1.77000,-1.79000,0,0.91,0.01,-0.02,0,0.80,,,0
HD 217107 b,HD 217107,1,2,0,7.12682000,0.00003900,-0.00003900,0,13.600,,,0,413.17900,15.89150,-15.89150,0,1.11,0.01,-0.01,0,1.00,0.05,-0.05,0
HD 217107 c,HD 217107,1,2,0,4270.00000000,220.00000000,-220.00000000,0,13.200,,,0,826.32000,47.67000,-47.67000,0,1.20,0.06,-0.05,0,0.98,0.15,-0.10,0
HD 21749 c,GJ 143,1,2,0,7.78993000,0.00051000,-0.00044000,0,0.892,0.064,-0.058,0,3.70000,,,1,0.70,0.03,-0.03,0,0.73,0.07,-0.07,0
HD 217786 b,HD 217786,2,2,0,1301.36009179,1.17485895,-0.48567017,0,12.300,,,0,4402.88762,402.30968,-417.06680,0,1.27,0.06,-0.06,0,1.14,0.16,-0.16,0
HD 217786 c,HD 217786,2,2,0,2.52220686,0.00011609,-0.00004877,0,2.620,,,0,7.35886,0.71148,-0.72537,0,1.34,0.04,-0.03,0,1.14,0.16,-0.16,0
HD 217850 b,HD 217850,1,1,0,3501.30000000,2.10000000,-2.10000000,0,12.100,,,0,6865.12800,826.35800,-826.35800,0,1.21,0.06,-0.06,0,1.03,0.16,-0.16,0
HD 217958 b,HD 217958,1,1,0,2560.19774386,66.52293383,-91.15204160,0,14.100,,,0,188.02679,88.63766,-41.68893,0,1.33,0.06,-0.08,0,1.08,0.14,-0.14,0
HD 218566 b,HD 218566,1,1,0,225.70000000,0.40000000,-0.40000000,0,9.320,,,0,63.56600,19.06980,-19.06980,0,0.85,0.04,-0.04,0,0.76,0.32,-0.32,0
HD 219077 b,HD 219077,1,1,0,5478.68860928,48.63474971,-38.25329562,0,12.500,,,0,3099.77580,275.80171,-275.14481,0,1.91,0.03,-0.03,0,0.92,0.12,-0.12,0
HD 219134 b,HD 219134,1,6,0,3.09292600,0.00001000,-0.00001000,0,1.602,0.055,-0.055,0,4.74000,0.19000,-0.19000,0,0.78,0.01,-0.01,0,0.81,0.03,-0.03,0
HD 219134 c,HD 219134,1,6,0,6.76458000,0.00033000,-0.00033000,0,1.511,0.047,-0.047,0,4.36000,0.22000,-0.22000,0,0.78,0.01,-0.01,0,0.81,0.03,-0.03,0
HD 219134 d,HD 219134,1,6,0,46.85900000,0.02800000,-0.02800000,0,1.610,0.020,-0.020,-1,16.17000,0.64000,-0.64000,-1,0.78,0.01,-0.01,0,0.81,0.03,-0.03,0
HD 219134 g,HD 219134,1,6,0,94.20000000,0.20000000,-0.20000000,0,3.280,,,0,10.80622,1.27132,-1.27132,0,0.77,0.02,-0.02,0,0.79,0.04,-0.02,0
HD 219134 h,HD 219134,1,6,0,2247.00000000,43.00000000,-43.00000000,0,12.700,,,0,108.06220,6.35660,-6.35660,0,0.77,0.02,-0.02,0,0.79,0.04,-0.02,0
HD 219139 b,HD 219139,1,1,0,275.50000000,2.30000000,-1.00000000,0,14.000,,,0,247.90616,15.89142,-63.56568,0,11.22,0.55,-0.27,0,1.46,0.31,-0.29,0
HD 219415 b,HD 219415,1,1,0,2093.30000000,32.70000000,-32.70000000,0,13.800,,,0,317.83000,,,0,2.90,0.40,-0.40,0,1.00,0.10,-0.10,0
HD 219666 b,HD 219666,1,1,0,6.03607000,0.00064000,-0.00063000,0,4.710,0.170,-0.170,0,16.60000,1.30000,-1.30000,0,1.03,0.03,-0.03,0,0.92,0.03,-0.03,0
HD 219828 b,HD 219828,1,2,0,3.83482856,0.00006915,-0.00006910,0,4.570,,,0,18.94937,1.62511,-1.61157,0,1.56,0.04,-0.04,0,1.04,0.12,-0.12,0
HD 219828 c,HD 219828,1,2,0,4789.87297306,90.67080838,-80.73006375,0,12.200,,,0,5406.99115,814.42736,-708.19760,0,1.61,0.10,-0.10,0,1.04,0.12,-0.12,0
HD 220074 b,HD 220074,1,1,0,672.09998000,3.70000000,-3.70000000,0,12.200,,,0,5288.69120,4214.42580,-4214.42580,0,54.92,8.76,-8.76,0,2.20,2.62,-2.62,0
HD 220197 b,HD 220197,1,1,0,1728.00000000,162.00000000,-80.00000000,0,9.320,,,0,63.56600,22.24810,-12.71320,0,0.98,0.02,-0.02,0,0.91,0.02,-0.02,0
HD 220689 b,HD 220689,1,1,0,2266.40000000,65.84000000,-58.77000000,0,13.700,,,0,355.33394,11.12405,-11.12405,0,1.07,0.05,-0.05,0,1.02,0.05,-0.05,0
HD 220773 b,HD 220773,1,1,0,3724.70000000,463.00000000,-463.00000000,0,13.600,,,0,460.80000,95.00000,-95.00000,0,1.68,0.02,-0.04,0,1.16,,,0
HD 220842 b,HD 220842,2,1,0,218.47000000,0.19000000,-0.19000000,0,13.100,,,0,1010.69940,47.67450,-47.67450,0,1.42,0.04,-0.03,0,1.13,0.06,-0.06,0
HD 221287 b,HD 221287,1,1,0,456.10000000,7.70000000,-5.80000000,0,13.100,,,0,982.05000,251.08000,-251.08000,0,1.14,0.04,-0.05,0,1.25,0.10,-0.10,0
HD 221416 b,HD 221416,1,1,0,14.27670000,0.00370000,-0.00370000,0,9.170,0.340,-0.310,0,60.50000,5.70000,-5.70000,0,2.94,0.06,-0.06,0,1.21,0.07,-0.07,0
HD 221420 b,HD 221420,1,1,0,8615.41549088,279.48259330,-191.17910138,0,12.100,,,0,6363.40183,735.48485,-986.07313,0,1.95,0.01,-0.01,0,1.06,0.13,-0.13,0
HD 221585 b,HD 221585,1,1,0,1173.00000000,16.00000000,-16.00000000,0,13.500,,,0,511.70630,44.49620,-44.49620,0,1.85,0.04,-0.01,0,1.19,0.12,-0.12,0
HD 222076 b,HD 222076,1,1,0,871.00000000,19.00000000,-19.00000000,0,13.500,,,0,495.81480,34.96130,-34.96130,0,4.10,0.60,-0.60,0,1.07,0.25,-0.25,0
HD 222155 b,HD 222155,1,1,0,3999.00000000,500.00000000,-500.00000000,0,13.400,,,0,673.79960,158.91500,-158.91500,0,1.85,0.04,-0.04,0,1.21,0.10,-0.10,0
HD 222582 b,HD 222582,2,1,0,572.38000000,0.61000000,-0.61000000,0,12.600,,,0,2660.23710,127.13200,-127.13200,0,1.13,0.02,-0.02,0,1.12,0.06,-0.06,0
HD 224538 b,HD 224538,1,1,0,1202.05198926,3.88199403,-3.68088990,0,12.700,,,0,2234.17873,425.17795,-269.37029,0,1.54,0.06,-0.06,0,1.23,0.18,-0.18,0
HD 224693 b,HD 224693,1,1,0,26.69040000,0.00190000,-0.00190000,0,14.000,,,0,222.48100,38.13960,-38.13960,0,1.93,0.18,-0.18,0,1.31,0.29,-0.29,0
HD 22496 b,HD 22496,1,1,0,5.09071000,0.00026000,-0.00026000,0,2.220,,,0,5.57000,0.73000,-0.68000,0,0.67,0.02,-0.02,0,0.68,0.01,-0.01,0
HD 22532 b,HD 22532,1,1,0,872.60000000,2.80000000,-2.80000000,0,13.400,,,0,673.79622,28.60456,-28.60456,0,5.69,0.07,-0.07,0,1.57,0.07,-0.07,0
HD 22781 b,HD 22781,1,1,0,528.07000000,0.14000000,-0.14000000,0,12.300,,,0,4338.20000,308.00000,-308.00000,0,0.74,0.02,-0.01,0,0.75,0.03,-0.03,0
HD 23079 b,HD 23079,1,1,0,730.59998000,5.70000000,-5.70000000,0,13.200,,,0,829.53630,34.96130,-34.96130,0,1.07,0.01,-0.01,0,1.12,0.06,-0.06,0
HD 23127 b,HD 23127,1,1,0,1211.17000000,11.11000000,-8.91000000,0,13.500,,,0,485.32641,11.75971,-12.07754,0,1.49,0.10,-0.10,0,1.21,0.04,-0.04,0
HD 231701 b,HD 231701,1,1,0,141.63000000,0.06700000,-0.06700000,0,13.700,,,0,359.14790,79.45750,-79.45750,0,1.53,0.20,-0.20,0,1.21,0.34,-0.34,0
HD 233604 b,HD 233604,1,1,0,192.00000000,0.22000000,-0.22000000,0,12.700,,,0,2089.64400,,,0,10.90,0.60,-0.60,0,1.50,0.30,-0.30,0
HD 233832 b,HD 233832,2,1,0,2058.00000000,47.00000000,-40.00000000,0,13.500,,,0,565.73740,25.42640,-19.06980,0,0.68,0.03,-0.03,0,0.71,0.02,-0.02,0
HD 23472 b,HD 23472,1,5,0,17.66708700,0.00004200,-0.00004200,0,2.000,0.110,-0.100,0,8.32000,0.78000,-0.79000,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0
HD 23472 c,HD 23472,1,5,0,29.79749000,0.00013000,-0.00014000,0,1.870,0.120,-0.110,0,3.41000,0.88000,-0.81000,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0
HD 23472 d,HD 23472,1,5,0,3.97664000,0.00003000,-0.00004400,0,0.750,0.067,-0.057,0,0.55000,0.21000,-0.20000,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0
HD 23472 e,HD 23472,1,5,0,7.90754000,0.00011000,-0.00011000,0,0.818,0.080,-0.065,0,0.72000,0.28000,-0.27000,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0
HD 23472 f,HD 23472,1,5,0,12.16218390,0.00012000,-0.00009900,0,1.137,0.084,-0.077,0,0.77000,0.44000,-0.40000,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0
HD 23596 b,HD 23596,2,1,0,1535.11912389,7.76172062,-9.26012683,0,12.400,,,0,3674.93800,426.14242,-450.32589,0,1.53,0.03,-0.03,0,1.10,0.14,-0.14,0
HD 238090 b,HD 238090,1,1,0,13.67100000,0.01100000,-0.01000000,0,2.520,,,0,6.89000,0.92000,-0.95000,0,0.57,0.02,-0.02,0,0.58,0.02,-0.02,0
HD 238914 b,HD 238914,1,1,0,4100.00000000,210.00000000,-210.00000000,0,12.800,,,0,1906.98000,858.14100,-858.14100,0,12.73,3.89,-3.89,0,1.47,0.47,-0.47,0
HD 240210 b,HD 240210,1,1,0,501.75000000,2.33000000,-2.33000000,0,12.800,,,0,1655.82000,,,0,25.46,1.18,-0.74,0,0.82,0.15,-0.15,0
HD 240237 b,HD 240237,1,1,0,745.70001000,14.00000000,-14.00000000,0,12.200,,,0,5050.31870,1773.49140,-1773.49140,0,71.23,17.07,-17.07,0,8.76,4.21,-4.21,0
HD 24040 b,HD 24040,1,2,0,3668.00000000,170.00000000,-170.00000000,0,13.000,,,0,1226.82380,114.41880,-114.41880,0,1.30,0.02,-0.02,0,1.11,0.12,-0.12,0
HD 24040 c,HD 24040,1,2,0,515.40000000,2.20000000,-2.50000000,0,9.350,,,0,63.88351,8.58137,-8.58137,0,1.39,0.03,-0.03,0,1.10,0.05,-0.05,0
HD 24064 b,HD 24064,1,1,0,535.59998000,3.00000000,-3.00000000,0,12.300,,,0,4096.82870,918.52870,-918.52870,0,40.00,4.20,-4.20,0,1.61,0.53,-0.53,0
HD 24085 b,HD 24085,1,1,0,2.04550000,0.00020000,-0.00020000,0,3.460,,,0,11.80000,3.10000,-3.10000,0,1.41,0.03,-0.02,0,1.22,0.07,-0.07,0
HD 25015 b,HD 25015,1,1,0,6134.42699930,618.42582502,-506.67463269,0,12.500,,,0,2866.32778,388.44578,-558.26624,0,0.83,0.04,-0.04,0,0.86,0.10,-0.10,0
HD 25171 b,HD 25171,2,1,0,1802.29000000,24.12000000,-22.92000000,0,13.900,,,0,290.81445,3.49613,-3.81396,0,1.23,0.04,-0.04,0,1.08,0.02,-0.02,0
HD 25723 b,HD 25723,1,1,0,457.01000000,1.29000000,-1.31000000,0,13.300,,,0,794.57102,44.49598,-54.03083,0,13.76,0.56,-0.56,0,2.12,0.41,-0.55,0
HD 25912 b,HD 25912,1,2,0,41.83156448,0.02308066,-0.03092618,0,6.890,,,0,38.02619,4.10412,-3.93716,0,1.00,0.05,-0.04,0,1.08,0.13,-0.13,0
HD 25912 c,HD 25912,1,2,0,26308.65618751,2095.17440555,-2794.64410471,0,12.200,,,0,5253.17758,436.89329,-444.98016,0,1.00,0.05,-0.04,0,1.08,0.13,-0.13,0
HD 260655 b,HD 260655,1,2,0,2.76953000,0.00003000,-0.00003000,0,1.240,0.023,-0.023,0,2.14000,0.34000,-0.34000,0,0.44,0.00,0.00,0,0.44,0.01,-0.01,0
HD 260655 c,HD 260655,1,2,0,5.70588000,0.00007000,-0.00007000,0,1.533,0.051,-0.046,0,3.09000,0.48000,-0.48000,0,0.44,0.00,0.00,0,0.44,0.01,-0.01,0
HD 26161 b,HD 26161,1,1,0,32000.00000000,21000.00000000,-10000.00000000,0,12.300,,,0,4290.68349,2701.54146,-1175.96511,0,1.46,0.03,-0.03,0,1.13,0.05,-0.05,0
HD 2638 b,HD 2638,3,1,0,3.44420000,0.00020000,-0.00020000,0,14.300,,,0,133.48860,9.53490,-9.53490,0,0.94,0.03,-0.03,0,0.77,0.09,-0.09,0
HD 2685 b,HD 2685,1,1,0,4.12688000,0.00005000,-0.00004000,0,16.141,0.560,-0.560,0,371.86110,38.13960,-38.13960,0,1.56,0.05,-0.05,0,1.43,0.05,-0.04,0
HD 26965 b,HD 26965,3,1,0,42.37800000,0.01000000,-0.01000000,0,2.840,,,0,8.47000,0.47000,-0.47000,0,0.87,0.17,-0.17,0,0.78,0.08,-0.08,0
HD 27442 b,HD 27442,2,1,0,428.10000000,1.10000000,-1.10000000,0,13.500,,,0,495.80000,44.50000,-44.50000,0,3.18,0.08,-0.08,0,1.23,,,0
HD 27631 b,HD 27631,1,1,0,2198.14000000,54.11000000,-50.34000000,0,13.600,,,0,474.83802,13.34886,-13.34886,0,0.92,0.03,-0.03,0,0.94,0.03,-0.03,0
HD 27894 b,HD 27894,1,3,0,18.01938802,0.00024294,-0.00027349,0,14.100,,,0,196.85951,15.76942,-16.05155,0,0.89,0.01,-0.02,0,0.81,0.10,-0.10,0
HD 27894 c,HD 27894,1,3,0,36.07000000,0.26000000,-0.09000000,0,8.240,,,0,51.48846,3.49613,-12.71320,0,0.89,0.01,-0.02,0,0.80,,,0
HD 27894 d,HD 27894,1,3,0,5019.54243994,32.59358957,-31.12556832,0,12.700,,,0,2155.40718,221.84567,-204.16210,0,0.89,0.01,-0.02,0,0.81,0.10,-0.10,0
HD 27969 b,HD 27969,1,1,0,654.50000000,5.70000000,-5.80000000,0,12.900,,,0,1525.57635,76.27882,-73.10053,0,1.27,0.10,-0.10,0,1.16,0.07,-0.07,0
HD 28109 b,HD 28109,1,3,0,22.89104000,0.00035000,-0.00036000,0,2.199,0.098,-0.100,0,18.49600,9.12000,-7.60900,0,1.45,0.04,-0.04,0,1.26,0.08,-0.08,0
HD 28109 c,HD 28109,1,3,0,56.00819000,0.00194000,-0.00202000,0,4.230,0.110,-0.110,0,7.94300,4.22700,-3.04600,0,1.45,0.04,-0.04,0,1.26,0.08,-0.08,0
HD 28109 d,HD 28109,1,3,0,84.25999000,0.00744000,-0.00662000,0,3.250,0.110,-0.110,0,5.68100,2.73800,-2.11000,0,1.45,0.04,-0.04,0,1.26,0.08,-0.08,0
HD 28185 b,HD 28185,1,2,0,385.52775151,0.04362407,-0.05553985,0,12.800,,,0,1853.51476,155.96591,-160.41714,0,1.03,0.01,-0.01,0,0.99,0.13,-0.13,0
HD 28185 c,HD 28185,1,2,0,17417.92078705,293.05031847,-672.59694514,0,12.100,,,0,6224.47064,737.36625,-661.91295,0,1.03,0.01,-0.01,0,0.99,0.13,-0.13,0
HD 28192 b,HD 28192,1,1,0,14.23283446,0.00214077,-0.00151795,0,12.100,,,0,98.81588,8.76577,-8.93367,0,1.07,0.04,-0.05,0,1.08,0.14,-0.14,0
HD 28254 b,HD 28254,2,1,0,1116.00000000,26.00000000,-26.00000000,0,13.700,,,0,368.67000,31.78000,-19.07000,0,1.48,0.06,-0.06,0,1.06,,,0
HD 285507 b,HD 285507,1,1,0,6.08810000,0.00180000,-0.00180000,0,13.800,,,0,311.47340,31.78300,-31.78300,0,0.69,0.02,-0.02,0,0.82,0.12,-0.12,0
HD 285968 b,HD 285968,1,1,0,8.78360000,0.00540000,-0.00540000,0,2.830,,,0,8.40000,,,0,0.48,0.01,-0.01,0,0.50,,,0
HD 28678 b,HD 28678,1,1,0,380.20000000,1.60000000,-1.60000000,0,13.500,,,0,490.09386,23.20159,-23.20159,0,6.48,,,0,1.53,,,0
HD 29021 b,HD 29021,1,1,0,1362.30000000,4.60000000,-4.00000000,0,12.900,,,0,1420.69298,212.94503,-206.58846,0,0.85,0.09,-0.09,0,0.85,0.08,-0.08,0
HD 290327 b,HD 290327,1,1,0,2443.00000000,160.00000000,-160.00000000,0,13.300,,,0,772.32690,133.48860,-133.48860,0,0.95,0.03,-0.03,0,0.84,0.20,-0.20,0
HD 29399 b,HD 29399,1,1,0,892.70000000,5.90000000,-5.90000000,0,13.500,,,0,498.99060,34.96112,-34.96112,0,4.50,0.11,-0.11,0,1.17,0.10,-0.10,0
HD 2952 b,HD 2952,1,1,0,311.60001000,1.80000000,-1.80000000,0,13.600,,,0,435.42710,82.63580,-82.63580,0,10.76,0.58,-0.58,0,1.97,0.38,-0.38,0
HD 29985 b,HD 29985,1,1,0,20608.14048834,4708.95643945,-7737.11195398,0,12.800,,,0,1881.53397,475.76549,-509.62891,0,0.57,0.04,-0.04,0,0.75,0.09,-0.09,0
HD 30177 b,HD 30177,1,2,0,2514.53421506,5.21644669,-4.34065156,0,12.500,,,0,2761.28875,304.01798,-246.01537,0,1.02,0.03,-0.03,0,0.98,0.12,-0.12,0
HD 30177 c,HD 30177,1,2,0,12085.45185585,583.05318377,-440.70331608,0,12.700,,,0,2084.54271,285.64758,-238.41101,0,1.18,0.02,-0.02,0,0.98,0.12,-0.12,0
HD 30562 b,HD 30562,1,1,0,1157.00000000,27.00000000,-27.00000000,0,13.700,,,0,387.75260,44.49620,-44.49620,0,1.61,0.03,-0.03,0,1.12,0.07,-0.07,0
HD 30669 b,HD 30669,1,1,0,1684.00000000,61.00000000,-61.00000000,0,14.300,,,0,149.37000,19.07000,-19.07000,0,0.91,0.04,-0.04,0,0.92,0.03,-0.03,0
HD 30856 b,HD 30856,2,1,0,847.00000000,20.00000000,-20.00000000,0,13.500,,,0,491.68301,28.92253,-28.92253,0,4.40,,,0,1.17,,,0
HD 31253 b,HD 31253,1,1,0,466.00000000,3.00000000,-3.00000000,0,14.100,,,0,197.05460,38.13960,-38.13960,0,1.75,0.04,-0.04,0,1.70,0.25,-0.25,0
HD 31527 b,HD 31527,1,3,0,16.55350000,0.00340000,-0.00350000,0,3.220,,,0,10.47000,0.89000,-0.87000,0,1.07,0.01,-0.02,0,0.96,,,0
HD 31527 c,HD 31527,1,3,0,51.20530000,0.03730000,-0.03680000,0,3.850,,,0,14.16000,1.28000,-1.23000,0,1.07,0.01,-0.02,0,0.96,,,0
HD 31527 d,HD 31527,1,3,0,271.67370000,2.11350000,-2.24710000,0,3.460,,,0,11.82000,1.70000,-1.64000,0,1.07,0.01,-0.02,0,0.96,,,0
HD 3167 b,HD 3167,1,4,0,0.95965428,0.00000030,-0.00000029,0,1.627,0.083,-0.058,0,4.73000,0.28000,-0.29000,0,0.87,0.01,-0.01,0,0.85,0.03,-0.02,0
HD 3167 c,HD 3167,1,4,0,29.84649480,0.00001570,-0.00001540,0,2.923,0.098,-0.109,0,10.67000,0.85000,-0.81000,0,0.87,0.01,-0.01,0,0.85,0.03,-0.02,0
HD 3167 d,HD 3167,1,4,0,8.47830000,0.00250000,-0.00250000,0,2.090,,,0,5.03000,0.50000,-0.50000,0,0.87,0.01,-0.01,0,0.85,0.03,-0.02,0
HD 3167 e,HD 3167,1,4,0,102.09000000,0.52000000,-0.50000000,0,3.090,,,0,9.74000,1.20000,-1.15000,0,0.87,0.01,-0.01,0,0.85,0.03,-0.02,0
HD 32518 b,HD 32518,1,1,0,157.54000000,0.38000000,-0.38000000,0,13.100,,,0,966.16000,216.12000,-216.12000,0,10.22,0.87,-0.87,0,1.13,0.18,-0.18,0
HD 32963 b,HD 32963,1,1,0,2372.00000000,26.00000000,-26.00000000,0,14.000,,,0,222.48100,9.53490,-9.53490,0,1.11,0.03,-0.03,0,0.94,,,0
HD 330075 b,HD 330075,1,1,0,3.38773000,0.00008000,-0.00008000,0,14.300,,,0,152.55840,6.35660,-6.35660,0,0.84,0.01,-0.01,0,0.47,0.04,-0.04,0
HD 331093 b,HD 331093,1,1,0,621.62000000,16.11000000,-16.11000000,0,13.600,,,0,476.74261,34.96112,-34.96112,0,1.11,0.06,-0.06,0,1.03,0.08,-0.08,0
HD 33142 b,HD 33142,1,3,0,330.00000000,0.40000000,-0.40000000,0,13.700,,,0,400.46379,15.89142,-15.89142,0,4.17,0.03,-0.07,0,1.52,0.03,-0.03,0
HD 33142 c,HD 33142,1,3,0,810.20000000,3.80000000,-4.20000000,0,13.900,,,0,282.86728,19.06970,-15.89142,0,4.17,0.03,-0.07,0,1.52,0.03,-0.03,0
HD 33142 d,HD 33142,1,3,0,89.90000000,0.10000000,-0.10000000,0,9.320,,,0,63.56568,6.35657,-9.53485,0,4.17,0.03,-0.07,0,1.52,0.03,-0.03,0
HD 332231 b,HD 332231,1,1,0,18.71204000,0.00043000,-0.00043000,0,9.718,0.303,-0.280,0,77.55052,6.67443,-6.67443,0,1.28,0.04,-0.04,0,1.13,0.08,-0.08,0
HD 33283 b,HD 33283,2,1,0,18.19910000,0.00170000,-0.00170000,0,12.500,,,0,104.56607,22.56593,-22.56593,0,1.97,0.13,-0.13,0,1.38,0.24,-0.24,0
HD 33564 b,HD 33564,1,1,0,388.00000000,3.00000000,-3.00000000,0,12.500,,,0,2892.10000,,,0,1.44,0.02,-0.02,0,1.25,0.03,-0.04,0
HD 33844 b,HD 33844,1,2,0,551.40002000,7.80000000,-7.80000000,0,13.400,,,0,638.83830,98.52730,-98.52730,0,5.39,0.28,-0.28,0,1.84,0.39,-0.39,0
HD 33844 c,HD 33844,1,2,0,916.00000000,29.50000000,-29.50000000,0,13.500,,,0,556.20250,57.20940,-57.20940,0,5.29,0.41,-0.41,0,1.78,0.18,-0.18,0
HD 34445 b,HD 34445,1,6,0,1049.00000000,11.00000000,-11.00000000,0,13.900,,,0,260.62060,28.60470,-28.60470,0,1.38,0.02,-0.02,0,1.14,0.09,-0.09,0
HD 34445 c,HD 34445,1,6,0,214.67000000,0.45000000,-0.45000000,0,8.420,,,0,53.50000,5.00000,-5.00000,0,1.38,0.08,-0.08,0,1.07,0.02,-0.02,0
HD 34445 d,HD 34445,1,6,0,117.87000000,0.18000000,-0.18000000,0,6.070,,,0,30.70000,3.90000,-3.90000,0,1.38,0.08,-0.08,0,1.07,0.02,-0.02,0
