pl_name,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim
WASP-10 b,Published Confirmed,0,3.09272932,0.00000032,-0.00000032,0,1020.2343,73.1009,-76.2792,0
WASP-100 b,Published Confirmed,0,2.849375,0.000008,-0.000008,0,645.17,38.14,-38.14,0
WASP-100 b,Published Confirmed,0,2.84938,0.000008,-0.000008,0,400.4658,143.0235,-143.0235,0
WASP-100 b,Published Confirmed,0,2.849375,0.000008,-0.000008,0,645.1949,38.1396,-38.1396,0
WASP-100 b,Published Confirmed,0,2.849375,0.000008,-0.000008,0,638.8383,38.1396,-34.9613,0
WASP-101 b,Published Confirmed,0,3.58572,0.000004,-0.000004,0,162.0933,25.4264,-25.4264,0
WASP-101 b,Published Confirmed,0,3.585722,0.000004,-0.000004,0,158.91,12.71,-12.71,0
WASP-101 b,Published Confirmed,0,3.585722,0.000004,-0.000004,0,157.96151,15.57367,-15.25584,0
WASP-103 b,Published Confirmed,0,0.925542,0.000019,-0.000019,0,473.5667,27.96904,-27.96904,0
WASP-103 b,Published Confirmed,0,0.9255456,0.0000013,-0.0000013,0,462.44265,28.6047,-28.92253,0
WASP-103 b,Published Confirmed,0,0.925542,0.000019,-0.000019,0,473.547,27.968,-27.968,0
WASP-104 b,Published Confirmed,0,1.7554137,0.0000018,-0.0000036,0,404.263,14.937,-14.937,0
WASP-104 b,Published Confirmed,0,1.7554137,0.000003,-0.000003,0,403.00844,15.8915,-15.57367,0
WASP-105 b,Published Confirmed,0,7.87288,0.00001,-0.00001,0,572.094,31.783,-31.783,0
WASP-106 b,Published Confirmed,0,9.289715,0.00001,-0.00001,0,611.797,24.154,-24.154,0
WASP-106 b,Published Confirmed,0,9.28971,0.00001,-0.00001,0,514.8846,298.7602,-298.7602,0
WASP-106 b,Published Confirmed,0,9.289715,0.00001,-0.00001,0,606.73747,25.10857,-25.10857,0
WASP-107 b,Published Confirmed,0,5.7214742,0.0000043,-0.0000043,0,38.1396,3.1783,-3.1783,0
WASP-107 b,Published Confirmed,0,5.72149242,0.00000046,-0.00000046,0,37.82177,4.44962,-4.44962,0
WASP-107 b,Published Confirmed,0,5.72149,0.000002,-0.000002,0,38.1396,3.1783,-3.1783,0
WASP-107 b,Published Confirmed,0,5.7214742,,,0,30.5,1.7,-1.7,0
WASP-11 b,Published Confirmed,0,3.722465,0.000006,-0.000008,0,168.4499,22.2481,-22.2481,0
WASP-11 b,Published Confirmed,0,3.72247967,0.00000045,-0.00000045,0,156.37236,7.62792,-7.62792,0
WASP-11 b,Published Confirmed,0,3.7224747,0.0000065,-0.0000065,0,154.777,5.721,-5.721,0
WASP-11 b,Published Confirmed,0,3.7224793,0.0000007,-0.0000007,0,169.08556,6.67443,-6.3566,0
WASP-11 b,Published Confirmed,0,3.72247,0.000007,-0.000007,0,251.0857,54.0311,-54.0311,0
WASP-110 b,Published Confirmed,0,3.77840121,0.00000082,-0.00000082,0,162.09249,20.34102,-20.34102,0
WASP-113 b,Published Confirmed,0,4.54216875,0.0000042,-0.0000042,0,150.96925,17.16282,-16.52716,0
WASP-114 b,Published Confirmed,0,1.5487743,0.0000012,-0.00000091,0,562.24127,20.34112,-20.34112,0
WASP-117 b,Published Confirmed,0,10.02165,0.00055,-0.00055,0,87.5585,2.8603,-2.8603,0
WASP-117 b,Published Confirmed,0,10.02165,0.00055,-0.00055,0,95.349,15.8915,-15.8915,0
WASP-117 b,Published Confirmed,0,10.02165,0.00055,-0.00055,0,87.75286,3.14652,-3.05117,0
WASP-118 b,Published Confirmed,0,4.0460407,0.0000026,-0.0000026,0,165.2716,57.2094,-57.2094,0
WASP-118 b,Published Confirmed,0,4.0460435,0.0000044,-0.0000044,0,163.36462,6.3566,-6.3566,0
WASP-119 b,Published Confirmed,0,2.49979,0.00001,-0.00001,0,390.9309,25.4264,-25.4264,0
WASP-12 b,Published Confirmed,0,1.091423,0.000003,-0.000003,0,448,32,-312,0
WASP-12 b,Published Confirmed,0,1.09142245,0.00000033,-0.00000033,0,416.3573,104.8839,-104.8839,0
WASP-12 b,Published Confirmed,0,1.09,,,0,444.962,,,0
WASP-12 b,Published Confirmed,0,1.0914199,0.0000002,-0.0000002,0,448.1403,31.783,-31.783,0
WASP-12 b,Published Confirmed,0,1.09142119,0.00000021,-0.00000021,0,638.8383,44.4962,-44.4962,0
WASP-12 b,Published Confirmed,0,1.0914222,0.0000011,-0.0000011,0,454.4969,44.4962,-44.4962,0
WASP-12 b,Published Confirmed,0,1.0914203,0.00000014,-0.00000014,0,467.2101,24.15508,-21.93027,0
WASP-12 b,Published Confirmed,0,1.09142,0.00000014,-0.00000014,0,465.62095,25.10857,-25.10857,0
WASP-12 b,Published Confirmed,0,1.0914209,0.0000002,-0.0000002,0,441.7837,38.1396,-38.1396,0
WASP-120 b,Published Confirmed,0,3.6112706,0.0000043,-0.0000043,0,1541.4755,66.7443,-66.7443,0
WASP-121 b,Published Confirmed,0,1.2749255,0.0000002,-0.00000025,0,375.99289,20.34112,-19.70546,0
WASP-123 b,Published Confirmed,0,2.9776412,0.0000023,-0.0000023,0,285.72917,11.44188,-11.44188,0
WASP-124 b,Published Confirmed,0,3.37265,0.000001,-0.000001,0,190.698,22.2481,-22.2481,0
WASP-126 b,Published Confirmed,0,3.2888,0.00001,-0.00001,0,88.9924,12.7132,-12.7132,0
WASP-126 b,Published Confirmed,0,3.28883,0.0000371,-0.0000371,0,90.3,,,0
WASP-126 c,Published Confirmed,0,7.63,0.17,-0.17,0,64.2,24.6,-24.6,0
WASP-127 b,Published Confirmed,0,4.17806203,0.00000088,-0.00000053,0,52.3466,6.80156,-5.46668,0
WASP-127 b,Published Confirmed,0,4.178062,0.000002,-0.000002,0,57.2094,6.3566,-6.3566,0
WASP-129 b,Published Confirmed,0,5.748145,0.000004,-0.000004,0,317.83,31.783,-31.783,0
WASP-13 b,Published Confirmed,0,4.35301,0.000003,-0.000003,0,114.4188,28.6047,-28.6047,0
WASP-13 b,Published Confirmed,0,4.353011,0.000013,-0.000013,0,151.599,13.984,-15.573,0
WASP-13 b,Published Confirmed,0,4.3530135,0.000003,-0.000003,0,158.915,11.75971,-11.75971,0
WASP-13 b,Published Confirmed,0,4.353011,0.000013,-0.000013,0,166.86075,11.12405,-11.75971,0
WASP-13 b,Published Confirmed,0,4.353011,0.000013,-0.000013,0,162.72896,19.0698,-19.0698,0
WASP-130 b,Published Confirmed,0,11.55098,0.00001,-0.00001,0,390.9309,12.7132,-12.7132,0
WASP-131 b,Published Confirmed,0,5.322023,0.000005,-0.000005,0,85.8141,6.3566,-6.3566,0
WASP-132 b,Published Confirmed,0,7.133521,0.000009,-0.000009,0,130.3103,9.5349,-9.5349,0
WASP-133 b,Published Confirmed,0,2.176423,0.000001,-0.000001,0,368.6828,28.6047,-28.6047,0
WASP-135 b,Published Confirmed,0,1.4013794,0.0000008,-0.0000008,0,603.877,25.4264,-25.4264,0
WASP-136 b,Published Confirmed,0,5.215357,0.000006,-0.000006,0,479.9233,25.4264,-25.4264,0
WASP-138 b,Published Confirmed,0,3.634433,0.000005,-0.000005,0,387.7526,25.4264,-25.4264,0
WASP-139 b,Published Confirmed,0,5.924262,0.000004,-0.000004,0,37.18611,5.40311,-5.40311,0
WASP-14 b,Published Confirmed,0,2.243752,0.00001,-0.00001,0,2333,161,-158,0
WASP-14 b,Published Confirmed,0,2.24376524,0.00000044,-0.00000044,0,2466.3608,149.3801,-149.3801,0
WASP-14 b,Published Confirmed,0,2.2437655,0.000001,-0.000001,0,2412.3297,76.2792,-73.1009,0
WASP-14 b,Published Confirmed,0,2.2437661,0.0000011,-0.0000011,0,2294.7326,155.7367,-158.915,0
WASP-14 b,Published Confirmed,0,2.24375,0.00001,-0.00001,0,2809.6172,444.962,-444.962,0
WASP-14 b,Published Confirmed,0,2.2437661,0.0000011,-0.0000011,0,2510.857,149.3801,-149.3801,0
WASP-140 b,Published Confirmed,0,2.2359835,0.0000008,-0.0000008,0,775.5052,22.2481,-22.2481,0
WASP-141 b,Published Confirmed,0,3.310651,0.000005,-0.000005,0,854.9627,47.6745,-47.6745,0
WASP-142 b,Published Confirmed,0,2.052868,0.000002,-0.000002,0,266.9772,28.6047,-28.6047,0
WASP-144 b,Published Confirmed,0,2.2783152,0.0000013,-0.0000013,0,139.8452,19.0698,-19.0698,0
WASP-145 A b,Published Confirmed,0,1.7690381,0.0000008,-0.0000008,0,282.8687,12.7132,-12.7132,0
WASP-147 b,Published Confirmed,0,4.60273,0.000027,-0.000027,0,87.40325,8.89924,-8.58141,0
WASP-148 b,Published Confirmed,0,8.80381,0.000043,-0.000043,0,92.48853,7.94575,-7.94575,0
WASP-148 c,Published Confirmed,0,34.516,0.029,-0.029,0,127.132,15.8915,-15.8915,0
WASP-15 b,Published Confirmed,0,3.7521,0.00001,-0.00001,0,171.6282,92.1707,-92.1707,0
WASP-15 b,Published Confirmed,0,3.7521,0.000009,-0.000011,0,175.12433,13.03103,-12.07754,0
WASP-15 b,Published Confirmed,0,3.7520656,0.0000028,-0.0000028,0,172,16,-16,0
WASP-15 b,Published Confirmed,0,3.75209748,0.00000081,-0.00000081,0,172.26386,17.16282,-16.84499,0
WASP-15 b,Published Confirmed,0,3.75209748,0.00000081,-0.00000081,0,188.15536,6.03877,-6.03877,0
WASP-150 b,Published Confirmed,0,5.644207,0.000003,-0.000004,0,2688.8418,88.9924,-63.566,0
WASP-151 b,Published Confirmed,0,4.533471,0.000004,-0.000004,0,98.5273,12.7132,-9.5349,0
WASP-153 b,Published Confirmed,0,3.332609,0.000002,-0.000002,0,123.9537,6.3566,-6.3566,0
WASP-156 b,Published Confirmed,0,3.836169,0.000003,-0.000003,0,40.68224,3.1783,-2.86047,0
WASP-157 b,Published Confirmed,0,3.9516205,0.000004,-0.000004,0,182.43442,29.55819,-29.55819,0
WASP-158 b,Published Confirmed,0,3.656333,0.000004,-0.000004,0,886.7457,73.1009,-73.1009,0
WASP-159 b,Published Confirmed,0,3.840401,0.000007,-0.000007,0,174.8065,25.4264,-25.4264,0
WASP-16 b,Published Confirmed,0,3.1186068,0.0000012,-0.0000012,0,288.58964,14.30235,-22.56593,0
WASP-16 b,Published Confirmed,0,3.1186068,0.0000012,-0.0000012,0,264.43456,12.07754,-12.07754,0
WASP-16 b,Published Confirmed,0,3.1186009,0.0000146,-0.0000131,0,272,14,-24,0
WASP-16 b,Published Confirmed,0,3.1186,0.000014,-0.000014,0,394.1092,79.4575,-79.4575,0
WASP-160 B b,Published Confirmed,0,3.7684952,0.0000035,-0.0000035,0,88.35674,13.98452,-14.30235,0
WASP-161 b,Published Confirmed,0,5.4060425,0.0000048,-0.0000048,0,791.3967,66.7443,-66.7443,0
WASP-162 b,Published Confirmed,0,9.62468,0.00001,-0.00001,0,1652.716,63.566,-63.566,0
WASP-163 b,Published Confirmed,0,1.6096884,0.0000015,-0.0000015,0,594.3421,66.7443,-66.7443,0
WASP-164 b,Published Confirmed,0,1.7771255,0.0000028,-0.0000028,0,676.9779,38.1396,-41.3179,0
WASP-165 b,Published Confirmed,0,3.465509,0.000023,-0.000023,0,209.13214,30.82951,-29.24036,0
WASP-166 b,Published Confirmed,0,5.44354,0.000004,-0.000004,0,32.10083,1.58915,-1.58915,0
WASP-167 b,Published Confirmed,0,2.0219596,0.0000006,-0.0000006,0,2542.64,,,1
WASP-168 b,Published Confirmed,0,4.153658,0.000003,-0.000003,0,133.4886,12.7132,-12.7132,0
WASP-169 b,Published Confirmed,0,5.6114118,0.0000092,-0.0000092,0,178.30263,19.38763,-19.38763,0
WASP-17 b,Published Confirmed,0,3.73,,,0,162.0933,,,0
WASP-17 b,Published Confirmed,0,3.735438,,,0,154.46538,10.17056,-10.17056,0
WASP-17 b,Published Confirmed,0,3.7354845,0.0000019,-0.0000019,0,151.60491,10.48839,-10.48839,0
WASP-17 b,Published Confirmed,0,3.73543,0.000008,-0.000008,0,247.9074,73.1009,-73.1009,0
WASP-17 b,Published Confirmed,0,3.735438,0.0000068,-0.0000068,0,154.46538,10.17056,-10.17056,0
WASP-17 b,Published Confirmed,0,3.7354417,0.0000072,-0.0000073,0,156,19,-18,0
WASP-17 b,Published Confirmed,0,3.735433,0.0000076,-0.0000075,0,143.97699,13.66669,-11.12405,0
WASP-17 b,Published Confirmed,0,3.7354845,0.0000019,-0.0000019,0,162.72896,11.75971,-11.75971,0
WASP-170 b,Published Confirmed,0,2.34478022,0.0000036,-0.0000036,0,508.528,63.566,-63.566,0
WASP-171 b,Published Confirmed,0,3.8186244,0.0000038,-0.0000038,0,344.52772,29.87602,-29.87602,0
WASP-172 b,Published Confirmed,0,5.477433,0.000007,-0.000007,0,149.3801,31.783,-31.783,0
WASP-173 A b,Published Confirmed,0,1.38665318,0.00000027,-0.00000027,0,1172.7927,57.2094,-57.2094,0
WASP-173 A b,Published Confirmed,0,1.3866529,0.0000027,-0.0000027,0,1102.8701,47.6745,-44.4962,0
WASP-174 b,Published Confirmed,0,4.2337,0.000003,-0.000003,0,413.179,,,1
WASP-175 b,Published Confirmed,0,3.0652907,0.0000011,-0.0000016,0,314.6517,41.3179,-41.3179,0
WASP-176 b,Published Confirmed,0,3.899052,0.000005,-0.000005,0,271.74465,22.88376,-21.93027,0
WASP-177 b,Published Confirmed,0,3.071722,0.000001,-0.000001,0,161.45764,12.07754,-12.07754,0
WASP-178 b,Published Confirmed,0,3.3448285,0.0000012,-0.0000012,0,527.5978,38.1396,-38.1396,0
WASP-178 b,Published Confirmed,0,3.3448412,0.0000033,-0.0000033,0,448.1403,136.6669,-162.0933,0
WASP-18 b,Published Confirmed,0,0.94145181,0.00000044,-0.00000044,0,3299.0754,108.0622,-108.0622,0
WASP-18 b,Published Confirmed,0,0.94145299,0.00000087,-0.00000087,0,3314.83,120.77,-120.77,0
WASP-18 b,Published Confirmed,0,0.9414526,0.0000016,-0.0000015,0,3305.432,,,0
WASP-18 b,Published Confirmed,0,0.9414529,0.00000078,-0.00000086,0,3213.2613,76.2792,-66.7443,0
WASP-18 b,Published Confirmed,0,0.9,,,0,3241.7,,,0
WASP-18 b,Published Confirmed,0,0.94124,0.00000234,-0.00000234,0,3314.82,,,0
WASP-18 b,Published Confirmed,0,0.94145,0.000001,-0.000001,0,3635.9752,479.9233,-479.9233,0
WASP-18 b,Published Confirmed,0,0.9414523,0.0000003,-0.0000003,0,3241.866,222.481,-228.8376,0
WASP-18 b,Published Confirmed,0,0.94145181,0.00000044,-0.00000044,0,3270.4707,117.5971,-117.5971,0
WASP-18 c,Published Confirmed,0,2.1558,0.0064,-0.0064,0,55.2,12.3,-12.3,0
WASP-180 A b,Published Confirmed,0,3.409264,0.000001,-0.000001,0,286.047,31.783,-31.783,0
WASP-181 b,Published Confirmed,0,4.5195064,0.0000034,-0.0000034,0,95.03117,10.80622,-10.80622,0
WASP-182 b,Published Confirmed,0,3.3769848,0.0000024,-0.0000024,0,47.03884,3.49613,-3.49613,0
WASP-183 b,Published Confirmed,0,4.1117771,0.0000051,-0.0000051,0,159.55066,14.93801,-14.93801,0
WASP-184 b,Published Confirmed,0,5.1817,0.00001,-0.00001,0,181.1631,31.783,-31.783,0
WASP-185 b,Published Confirmed,0,9.38755,0.00002,-0.00002,0,311.4734,19.0698,-19.0698,0
WASP-186 b,Published Confirmed,0,5.026799,0.000012,-0.000014,0,1341.2426,57.2094,-57.2094,0
WASP-187 b,Published Confirmed,0,5.147878,0.000005,-0.000009,0,254.264,28.6047,-28.6047,0
WASP-19 b,Published Confirmed,0,0.79,,,0,362.3262,,,0
WASP-19 b,Published Confirmed,0,0.7888396,0.000001,-0.000001,0,367.72931,24.15508,-24.79074,0
WASP-19 b,Published Confirmed,0,0.78884,0.0000003,-0.0000003,0,371.21,7.31,-7.31,0
WASP-19 b,Published Confirmed,0,0.78883942,0.00000033,-0.00000033,0,354.06262,12.7132,-12.7132,0
WASP-19 b,Published Confirmed,0,0.788839,0.0000002,-0.0000002,0,370.27195,21.61244,-21.61244,0
WASP-19 b,Published Confirmed,0,0.78883899,0.00000004,-0.00000004,0,339.76027,12.07754,-11.75971,0
WASP-190 b,Published Confirmed,0,5.367753,0.000004,-0.000004,0,317.83,31.783,-31.783,0
WASP-192 b,Published Confirmed,0,2.8786765,0.0000028,-0.0000028,0,731.009,50.8528,-50.8528,0
WASP-2 b,Published Confirmed,0,2.15222144,0.00000039,-0.00000039,0,269.20201,14.30235,-14.30235,0
WASP-2 b,Published Confirmed,0,2.152175,0.000012,-0.000011,0,295.89973,19.0698,-18.43414,0
WASP-2 b,Published Confirmed,0,2.15226,0.000004,-0.000004,0,290.484,29.239,-29.239,0
WASP-2 b,Published Confirmed,0,2.152226,,,0,290.802,28.603,-29.557,0
WASP-2 b,Published Confirmed,0,2.15222144,0.00000039,-0.00000039,0,279.6904,12.07754,-12.07754,0
WASP-2 b,Published Confirmed,0,2.152226,0.000004,-0.000004,0,279.68,25.43,-25.43,0
WASP-2 b,Published Confirmed,0,2.15222144,0.00000039,-0.00000039,0,269.20201,14.30235,-14.30235,0
WASP-2 b,Published Confirmed,0,2.15222163,0.00000042,-0.00000042,0,293.99275,25.74423,-27.96904,0
WASP-2 b,Published Confirmed,0,2.1522254,0.0000015,-0.0000014,0,275.24078,24.15508,-26.69772,0
WASP-20 b,Published Confirmed,0,4.8996284,0.0000033,-0.0000033,0,98.841,5.403,-5.403,0
WASP-20 b,Published Confirmed,0,4.8996284,0.0000033,-0.0000033,0,98.84513,6.03877,-5.72094,0
WASP-21 b,Published Confirmed,0,4.322482,0.000019,-0.000024,0,95.345,3.496,-3.496,0
WASP-21 b,Published Confirmed,0,4.322506,0.0000031,-0.0000031,0,93.75985,9.5349,-9.5349,0
WASP-21 b,Published Confirmed,0,4.3225126,0.0000022,-0.0000022,0,94.39551,4.13179,-4.13179,0
WASP-22 b,Published Confirmed,0,3.53269,0.00001,-0.00001,0,212.9461,60.3877,-60.3877,0
WASP-22 b,Published Confirmed,0,3.5327313,0.0000058,-0.0000058,0,181.1631,5.40311,-5.08528,0
WASP-22 b,Published Confirmed,0,3.53269,0.00004,-0.00004,0,177.9848,6.3566,-6.3566,0
WASP-22 b,Published Confirmed,0,3.5327313,0.0000058,-0.0000058,0,186.876,5.403,-5.403,0
WASP-22 b,Published Confirmed,0,3.53273064,0.0000007,-0.0000007,0,196.10111,8.89924,-5.72094,0
WASP-23 b,Published Confirmed,0,2.9444256,0.0000011,-0.0000013,0,280.95,27.968,-31.464,0
WASP-23 b,Published Confirmed,0,2.94443,0.0000011,-0.0000011,0,279.37257,30.19385,-31.783,0
WASP-24 b,Published Confirmed,0,2.34121,0.000002,-0.000002,0,394.1092,92.1707,-92.1707,0
WASP-24 b,Published Confirmed,0,2.34121242,0.000002,-0.000002,0,340.382,11.441,-12.077,0
WASP-24 b,Published Confirmed,0,2.3412217,0.0000008,-0.0000008,0,336.8998,9.5349,-9.21707,0
WASP-24 b,Published Confirmed,0,2.3412217,0.0000008,-0.0000008,0,352.47347,17.16282,-17.16282,0
WASP-25 b,Published Confirmed,0,3.76483,0.000005,-0.000005,0,139.8452,31.783,-31.783,0
WASP-25 b,Published Confirmed,0,3.764825,0.000005,-0.000005,0,184.3414,12.7132,-12.7132,0
WASP-25 b,Published Confirmed,0,3.7648327,0.0000009,-0.0000009,0,190.06234,13.98452,-13.98452,0
WASP-25 b,Published Confirmed,0,3.7648327,0.0000009,-0.0000009,0,182.43442,13.34886,-13.34886,0
WASP-25 b,Published Confirmed,0,3.764825,0.000005,-0.000005,0,184.334,12.713,-12.713,0
WASP-26 b,Published Confirmed,0,2.7566004,0.0000067,-0.0000067,0,326.715,6.674,-6.674,0
WASP-26 b,Published Confirmed,0,2.7566,0.00001,-0.00001,0,270.1555,73.1009,-73.1009,0
WASP-26 b,Published Confirmed,0,2.7565972,0.0000019,-0.0000019,0,324.1866,10.48839,-10.48839,0
WASP-26 b,Published Confirmed,0,2.7565972,0.0000019,-0.0000019,0,329.90754,6.3566,-6.67443,0
WASP-28 b,Published Confirmed,0,3.40884,0.000003,-0.000003,0,285.717,11.124,-11.124,0
WASP-28 b,Published Confirmed,0,3.4088387,0.0000016,-0.0000016,0,294.62841,15.57367,-15.57367,0
WASP-28 b,Published Confirmed,0,3.40883,0.000006,-0.000006,0,287.95398,14.62018,-13.98452,0
WASP-28 b,Published Confirmed,0,3.40883,0.000006,-0.000006,0,288.26,13.666,-13.666,0
WASP-29 b,Published Confirmed,0,3.9227186,0.0000068,-0.0000068,0,77.55052,6.3566,-6.3566,0
WASP-29 b,Published Confirmed,0,3.9227186,0.0000068,-0.0000068,0,77.86835,7.31009,-6.99226,0
WASP-29 b,Published Confirmed,0,3.922727,0.000004,-0.000004,0,77.547,6.356,-6.356,0
WASP-29 b,Published Confirmed,0,3.92273,0.000004,-0.000004,0,73.1009,15.8915,-15.8915,0
WASP-3 b,Published Confirmed,0,1.846834,0.000002,-0.000002,0,559.3808,25.4264,-44.4962,0
WASP-3 b,Published Confirmed,0,1.846835,0.000002,-0.000002,0,559.357,25.425,-44.494,0
WASP-3 b,Published Confirmed,0,1.846835,0.000002,-0.000002,0,654.7298,41.3179,-41.3179,0
WASP-3 b,Published Confirmed,0,1.8468373,0.0000014,-0.0000014,0,645.1949,38.1396,-38.1396,0
WASP-3 b,Published Confirmed,0,1.8468351,0.0000004,-0.0000004,0,600.6987,38.1396,-38.1396,0
WASP-3 b,Published Confirmed,0,1.8468355,0.0000007,-0.0000007,0,629.3034,19.0698,-19.0698,0
WASP-3 b,Published Confirmed,0,1.8468373,0.0000014,-0.0000014,0,559.36,25.43,-44.49,0
WASP-3 b,Published Confirmed,0,1.84683,0.000002,-0.000002,0,772.3269,168.4499,-168.4499,0
WASP-31 b,Published Confirmed,0,3.4059096,0.000005,-0.000005,0,151.916,9.217,-9.217,0
WASP-31 b,Published Confirmed,0,3.4,,,0,152.5584,,,0
WASP-31 b,Published Confirmed,0,3.405909,0.000005,-0.000005,0,151.92274,9.5349,-9.5349,0
WASP-31 b,Published Confirmed,0,3.405886,0.00000078,-0.00000078,0,155.41887,7.94575,-7.94575,0
WASP-32 b,Published Confirmed,0,2.71866,0.000002,-0.000002,0,835.8929,260.6206,-260.6206,0
WASP-32 b,Published Confirmed,0,2.7186591,0.0000024,-0.0000024,0,1109.2267,38.1396,-34.9613,0
WASP-32 b,Published Confirmed,0,2.718659,0.000008,-0.000008,0,1144.14,22.247,-22.247,0
WASP-32 b,Published Confirmed,0,2.718659,0.000008,-0.000008,0,1144.188,22.2481,-22.2481,0
WASP-33 b,Published Confirmed,0,1.21987016,0.00014,-0.00014,0,1042.4824,232.0159,-232.0159,0
WASP-33 b,Published Confirmed,0,1.21987,0.000001,-0.000001,0,665.21819,44.17837,-44.17837,0
WASP-33 b,Published Confirmed,0,1.21986983,0.00000045,-0.00000045,0,371.8611,368.6828,-368.6828,0
WASP-33 b,Published Confirmed,0,1.2198669,0.0000012,-0.0000012,0,1303,,,1
WASP-34 b,Published Confirmed,0,4.3176779,0.0000045,-0.0000045,0,181.1631,9.5349,-9.5349,0
WASP-34 b,Published Confirmed,0,4.31768,0.000005,-0.000005,0,177.9848,54.0311,-54.0311,0
WASP-34 b,Published Confirmed,0,4.3176782,0.0000045,-0.0000045,0,185.29489,9.5349,-9.85273,0
WASP-34 b,Published Confirmed,0,4.3176782,0.0000045,-0.0000045,0,187.51,3.18,-3.18,0
WASP-35 b,Published Confirmed,0,3.161575,0.000002,-0.000002,0,228.828,19.069,-19.069,0
WASP-35 b,Published Confirmed,0,3.161575,0.000002,-0.000002,0,222.79883,6.03877,-6.03877,0
WASP-35 b,Published Confirmed,0,3.16158,0.000002,-0.000002,0,225.6593,31.783,-31.783,0
WASP-36 b,Published Confirmed,0,1.53736423,0.00000057,-0.00000057,0,726.55938,20.97678,-20.97678,0
WASP-36 b,Published Confirmed,0,1.5373653,0.0000026,-0.0000026,0,731.932,21.612,-21.612,0
WASP-36 b,Published Confirmed,0,1.5373639,0.0000014,-0.0000014,0,729.41985,18.43414,-18.43414,0
WASP-36 b,Published Confirmed,0,1.5373653,0.0000026,-0.0000026,0,729.73768,21.61244,-21.29461,0
WASP-36 b,Published Confirmed,0,1.53736596,0.00000024,-0.00000024,0,750.39663,22.2481,-22.2481,0
WASP-37 b,Published Confirmed,0,3.577469,0.000011,-0.000011,0,546.6676,54.0311,-54.0311,0
WASP-37 b,Published Confirmed,0,3.577469,0.000011,-0.000011,0,572.07,54.029,-54.029,0
WASP-38 b,Published Confirmed,0,6.871815,0.000045,-0.000042,0,855.245,18.433,-18.433,0
WASP-38 b,Published Confirmed,0,6.87188,0.00001,-0.00001,0,861.3193,22.2481,-22.2481,0
WASP-38 b,Published Confirmed,0,6.87188,0.00001,-0.00001,0,1093.3352,114.4188,-114.4188,0
WASP-38 b,Published Confirmed,0,6.9,,,0,858.1,,,0
WASP-38 b,Published Confirmed,0,6.871815,0.000045,-0.000045,0,841.61384,18.11631,-18.43414,0
WASP-39 b,Published Confirmed,0,4.0552765,0.0000035,-0.0000035,0,89.94589,13.03103,-13.03103,0
WASP-39 b,Published Confirmed,0,4.0552947,0.00000097,-0.00000097,0,87.40325,13.34886,-13.66669,0
WASP-39 b,Published Confirmed,0,4.055259,0.000009,-0.000009,0,88.989,9.535,-9.535,0
WASP-39 b,Published Confirmed,0,4.06,,,0,88.9924,,,0
WASP-39 b,Published Confirmed,0,4.0552941,0.0000034,-0.0000034,0,89.31023,10.17056,-10.17056,0
WASP-4 b,Published Confirmed,0,1.3382315,0.00000061,-0.00000061,0,409.68287,31.14734,-23.20159,0
WASP-4 b,Published Confirmed,0,1.33823147,0.00000002,-0.00000002,0,376.94638,28.6047,-31.14734,0
WASP-4 b,Published Confirmed,0,1.3382315,0.00000061,-0.00000061,0,393.15571,20.65895,-20.97678,0
WASP-4 b,Published Confirmed,0,1.33823162,0.00000007,-0.00000007,0,371.8611,4.76745,-4.76745,0
WASP-4 b,Published Confirmed,0,1.33823,0.0000022,-0.0000022,0,375.0394,152.5584,-152.5584,0
WASP-4 b,Published Confirmed,0,1.33823187,0.00000025,-0.00000025,0,393.139,20.34,-20.34,0
WASP-4 b,Published Confirmed,0,1.3382299,0.0000023,-0.0000021,0,397.2875,15.8915,-16.20933,0
WASP-4 b,Published Confirmed,0,1.33823251,0.00000031,-0.00000031,0,386.48128,4.13179,-4.13179,0
WASP-4 b,Published Confirmed,0,1.33823144,0.00000032,-0.00000032,0,396.96967,16.52716,-16.52716,0
WASP-41 b,Published Confirmed,0,3.052401,0.000004,-0.000004,0,299.07803,20.65895,-20.34112,0
WASP-41 b,Published Confirmed,0,3.052401,0.000004,-0.000004,0,292.391,19.069,-19.069,0
WASP-41 b,Published Confirmed,0,3.05240154,0.00000041,-0.00000041,0,310.51991,8.26358,-8.26358,0
WASP-41 b,Published Confirmed,0,3.0524,0.000001,-0.000001,0,270.1555,34.9613,-34.9613,0
WASP-41 b,Published Confirmed,0,3.052404,0.0000009,-0.0000009,0,298.7602,15.8915,-15.8915,0
WASP-42 b,Published Confirmed,0,4.9816872,0.0000073,-0.0000073,0,159.23283,10.80622,-10.80622,0
WASP-42 b,Published Confirmed,0,4.9816819,0.0000011,-0.0000011,0,167.49641,8.89924,-8.89924,0
WASP-42 b,Published Confirmed,0,4.9816872,0.0000073,-0.0000073,0,158.908,11.124,-11.124,0
WASP-43 b,Published Confirmed,0,0.81347398,0.00000004,-0.00000004,0,635.02434,25.10857,-25.10857,0
WASP-43 b,Published Confirmed,0,0.81347437,0.00000013,-0.00000013,0,651.5515,15.8915,-16.52716,0
